L_ORDERKEY | L_PARTKEY | L_SUPPKEY | L_LINENUMBER | L_QUANTITY | L_EXTENDEDPRICE | L_DISCOUNT | L_TAX | L_RETURNFLAG | L_LINESTATUS | L_SHIPDATE | L_COMMITDATE | L_RECEIPTDATE | L_SHIPINSTRUCT | L_SHIPMODE | L_COMMENT
16708|22|30|2|32|29504.64|0.07|0.05|N|O|1996-10-14|1996-11-17|1996-10-15|NONE|TRUCK|the always f
16708|541|27|3|16|23064.64|0.07|0.05|N|O|1996-09-13|1996-11-25|1996-09-25|COLLECT COD|TRUCK| wake furiously final, fluff
16708|600|23|4|26|39015.60|0.00|0.08|N|O|1996-11-05|1996-10-01|1996-11-08|TAKE BACK RETURN|SHIP| regular attainments sleep furiou
16709|504|11|1|11|15449.50|0.02|0.07|R|F|1993-01-31|1992-12-26|1993-02-15|NONE|SHIP| nag ironic
16709|567|13|2|43|63105.08|0.08|0.07|R|F|1992-11-26|1992-11-12|1992-12-03|COLLECT COD|SHIP|y quickly special packages. quick
16709|468|25|3|45|61580.70|0.03|0.00|A|F|1992-12-23|1992-12-24|1992-12-27|TAKE BACK RETURN|AIR| blithely final instructions. final, iro
16709|465|8|4|22|30040.12|0.09|0.06|R|F|1992-10-24|1993-01-01|1992-11-15|NONE|FOB|quests. bold packages wake
16709|191|25|5|1|1091.19|0.02|0.06|A|F|1992-11-01|1992-12-06|1992-11-25|COLLECT COD|MAIL|ross the blithely permanent accounts.
16709|165|16|6|3|3195.48|0.05|0.06|A|F|1992-11-20|1992-11-20|1992-11-29|NONE|MAIL| pending platelets. slyl
16710|209|26|1|3|3327.60|0.07|0.02|N|O|1995-07-25|1995-06-03|1995-08-01|COLLECT COD|SHIP| regular packages
16711|60|9|1|43|41282.58|0.02|0.03|R|F|1992-08-15|1992-07-14|1992-08-28|TAKE BACK RETURN|MAIL|odolites haggle afte
16711|437|30|2|37|49484.91|0.01|0.02|R|F|1992-07-23|1992-07-15|1992-08-21|TAKE BACK RETURN|MAIL| pending multipl
16711|106|17|3|41|41250.10|0.04|0.02|A|F|1992-05-05|1992-07-04|1992-05-17|COLLECT COD|FOB|yly fluffy requests. slyly special th
16711|310|28|4|33|39940.23|0.07|0.05|A|F|1992-08-16|1992-07-23|1992-08-28|DELIVER IN PERSON|FOB|en account
16711|51|8|5|23|21874.15|0.06|0.01|A|F|1992-06-16|1992-07-22|1992-06-27|NONE|FOB|y. fluffil
16711|290|21|6|8|9522.32|0.08|0.05|R|F|1992-07-13|1992-07-22|1992-07-16|DELIVER IN PERSON|TRUCK| fluffy realms w
16711|25|26|7|7|6475.14|0.07|0.01|A|F|1992-05-24|1992-06-22|1992-06-06|COLLECT COD|RAIL|wake carefully al
16736|27|12|1|43|39861.86|0.06|0.08|N|O|1997-12-15|1998-01-11|1998-01-01|COLLECT COD|SHIP| ironic pinto beans detect 
16736|94|15|2|30|29822.70|0.09|0.00|N|O|1997-12-02|1997-11-23|1997-12-22|COLLECT COD|REG AIR|mise slyly. quickly 
16736|427|29|3|18|23893.56|0.07|0.04|N|O|1997-11-20|1998-01-15|1997-12-17|DELIVER IN PERSON|AIR|posits. fluffily ironic deposits wake 
16736|112|23|4|41|41496.51|0.00|0.05|N|O|1997-10-28|1998-01-10|1997-10-31|DELIVER IN PERSON|AIR|cies are aro
16736|369|10|5|41|52043.76|0.05|0.01|N|O|1997-12-01|1998-01-10|1997-12-08|NONE|RAIL|s boost slyly fluffily pen
16736|182|16|6|30|32465.40|0.08|0.08|N|O|1998-01-12|1997-12-14|1998-02-10|DELIVER IN PERSON|MAIL|ly unusual foxes. even dep
16736|351|28|7|49|61316.15|0.06|0.05|N|O|1998-02-01|1997-12-29|1998-02-13|COLLECT COD|TRUCK|ly express deposits. i
16737|353|12|1|18|22560.30|0.06|0.01|N|O|1995-10-19|1995-08-04|1995-11-17|NONE|SHIP|counts use slyly
16737|195|29|2|12|13142.28|0.00|0.01|N|O|1995-06-28|1995-09-19|1995-07-13|COLLECT COD|REG AIR|jole according to the furiously sp
16738|414|25|1|2|2628.82|0.09|0.02|R|F|1994-01-16|1994-01-18|1994-02-09|NONE|MAIL|ns. final, bold packages n
16738|600|27|2|35|52521.00|0.03|0.00|A|F|1994-03-06|1994-01-23|1994-03-14|DELIVER IN PERSON|SHIP|nusual deposits. s
16738|284|3|3|21|24869.88|0.04|0.08|R|F|1994-01-28|1994-01-18|1994-02-06|DELIVER IN PERSON|TRUCK|express ideas abo
16738|276|25|4|17|19996.59|0.02|0.01|A|F|1994-01-31|1994-01-12|1994-02-27|TAKE BACK RETURN|AIR|unts. bold platele
16739|554|30|1|6|8727.30|0.00|0.07|N|O|1997-05-29|1997-06-07|1997-06-26|COLLECT COD|FOB| blithely accordin
16739|342|1|2|21|26089.14|0.09|0.03|N|O|1997-04-14|1997-06-19|1997-04-28|NONE|RAIL|eposits detect carefully ab
16739|32|27|3|6|5592.18|0.09|0.08|N|O|1997-04-07|1997-05-01|1997-04-22|COLLECT COD|TRUCK|tructions. furiously even pains cajole s
16739|528|7|4|4|5714.08|0.08|0.05|N|O|1997-07-21|1997-04-26|1997-08-13|TAKE BACK RETURN|SHIP|ly pending dep
16739|41|28|5|39|36700.56|0.05|0.03|N|O|1997-06-24|1997-06-19|1997-07-06|COLLECT COD|AIR|about the e
16740|434|6|1|47|62718.21|0.05|0.05|R|F|1992-06-30|1992-04-22|1992-07-22|NONE|TRUCK|efully across the final t
16740|148|10|2|24|25155.36|0.02|0.01|R|F|1992-03-27|1992-04-10|1992-04-04|NONE|REG AIR|mes packages. even, regula
16741|276|23|1|24|28230.48|0.01|0.00|R|F|1994-01-21|1993-11-12|1994-02-18|DELIVER IN PERSON|SHIP|ckly final packages wake carefull
16742|33|4|1|33|30789.99|0.00|0.01|R|F|1993-06-24|1993-08-04|1993-07-11|NONE|MAIL|ronic deposits; bol
16742|414|5|2|40|52576.40|0.06|0.02|R|F|1993-08-15|1993-07-31|1993-09-01|TAKE BACK RETURN|AIR|unts among t
16743|467|2|1|40|54698.40|0.01|0.08|N|O|1996-11-06|1996-12-13|1996-12-06|DELIVER IN PERSON|REG AIR|the carefully express foxes. c
16743|245|21|2|24|27485.76|0.04|0.07|N|O|1996-11-17|1996-11-17|1996-12-13|TAKE BACK RETURN|REG AIR|mong the quickly special packages. sly
16743|272|3|3|22|25789.94|0.10|0.03|N|O|1996-10-30|1996-11-18|1996-11-06|NONE|RAIL|he ruthlessly regular foxes. furiously regu
16743|460|17|4|20|27209.20|0.02|0.08|N|O|1996-10-18|1996-11-10|1996-11-05|COLLECT COD|FOB|ilent, bold braids
16743|301|19|5|21|25227.30|0.05|0.08|N|O|1997-01-03|1996-12-21|1997-01-05|TAKE BACK RETURN|SHIP|sleep blith
16768|165|16|1|14|14912.24|0.05|0.06|R|F|1994-08-04|1994-08-29|1994-08-16|COLLECT COD|TRUCK|le fluffily above the blithely
16768|457|8|2|43|58370.35|0.08|0.03|A|F|1994-08-17|1994-09-06|1994-08-20|COLLECT COD|SHIP|t the expres
16768|233|8|3|23|26064.29|0.07|0.08|R|F|1994-10-11|1994-09-13|1994-11-03|TAKE BACK RETURN|REG AIR|lar pinto beans.
16768|272|19|4|31|36340.37|0.08|0.05|A|F|1994-11-17|1994-09-16|1994-11-18|COLLECT COD|MAIL| final accounts. even d
16768|450|13|5|37|49966.65|0.10|0.08|A|F|1994-08-14|1994-09-26|1994-08-25|TAKE BACK RETURN|TRUCK|odolites cajole
16768|446|27|6|50|67322.00|0.04|0.04|R|F|1994-09-17|1994-09-22|1994-09-25|COLLECT COD|MAIL|lets. regular platelets are.
16768|550|6|7|8|11604.40|0.09|0.06|A|F|1994-08-14|1994-09-16|1994-09-04|TAKE BACK RETURN|MAIL|egrate quickly closely pending
16769|161|6|1|41|43507.56|0.10|0.07|N|O|1998-01-05|1997-11-07|1998-01-25|DELIVER IN PERSON|REG AIR| final ideas integrate. blithely express p
16769|548|24|2|38|55044.52|0.07|0.06|N|O|1997-10-24|1997-12-11|1997-11-18|NONE|SHIP|s wake slyly final reques
16769|379|20|3|1|1279.37|0.04|0.03|N|O|1998-01-26|1997-12-18|1998-02-13|NONE|REG AIR|nding ideas. regular ideas wake. furiously
16769|506|13|4|45|63292.50|0.05|0.00|N|O|1998-01-23|1997-12-02|1998-01-26|COLLECT COD|RAIL|sual pinto beans cajole slowly furiously
16769|334|11|5|7|8640.31|0.00|0.04|N|O|1997-10-29|1997-11-12|1997-11-19|TAKE BACK RETURN|TRUCK|requests cajole b
16769|506|27|6|5|7032.50|0.06|0.02|N|O|1998-01-24|1997-11-19|1998-02-07|TAKE BACK RETURN|AIR|ions cajole slyly. furiou
16770|553|29|1|18|26163.90|0.00|0.04|R|F|1994-01-23|1994-02-25|1994-02-21|NONE|MAIL|rs. slyly even requests above 
16771|117|28|1|35|35598.85|0.03|0.04|R|F|1994-11-26|1994-12-13|1994-12-18|COLLECT COD|RAIL|ongside of the regular packages wake quie
16771|244|5|2|13|14875.12|0.09|0.07|A|F|1995-01-09|1994-11-07|1995-01-11|NONE|SHIP| regular requests haggle quickly final a
16772|172|23|1|3|3216.51|0.00|0.08|A|F|1993-02-08|1993-02-10|1993-03-09|NONE|TRUCK|. asymptotes cajole furiously
16772|12|13|2|13|11856.13|0.06|0.00|A|F|1993-01-10|1993-03-21|1993-01-28|TAKE BACK RETURN|FOB|. slyly regular pinto beans bo
16772|474|9|3|15|20617.05|0.02|0.03|A|F|1993-03-11|1993-03-03|1993-04-05|COLLECT COD|AIR| slyly unusual hockey
16772|501|22|4|24|33636.00|0.00|0.07|R|F|1993-04-09|1993-02-21|1993-05-04|COLLECT COD|RAIL|sly across the fluffily final accou
16772|130|3|5|41|42235.33|0.10|0.00|R|F|1993-02-24|1993-03-26|1993-03-23|DELIVER IN PERSON|SHIP|arefully about the fluffily regul
16772|125|17|6|22|22552.64|0.10|0.07|R|F|1993-02-28|1993-03-25|1993-03-15|NONE|MAIL|ironic, ironic theo
16772|450|1|7|42|56718.90|0.09|0.05|A|F|1993-04-03|1993-02-26|1993-04-11|TAKE BACK RETURN|SHIP|ts against the never e
16773|150|4|1|7|7351.05|0.10|0.05|N|O|1997-03-05|1997-03-03|1997-03-20|DELIVER IN PERSON|MAIL|the carefully express accounts. c
16774|446|30|1|50|67322.00|0.06|0.03|N|O|1998-04-27|1998-03-23|1998-05-19|DELIVER IN PERSON|RAIL|arefully regular requests: fluf
16774|460|17|2|29|39453.34|0.02|0.08|N|O|1998-03-12|1998-03-28|1998-03-31|TAKE BACK RETURN|MAIL| pending asymptotes acco
16774|184|14|3|18|19515.24|0.02|0.00|N|O|1998-04-09|1998-04-08|1998-04-24|TAKE BACK RETURN|RAIL| sleep blithely 
16774|433|17|4|7|9334.01|0.06|0.07|N|O|1998-04-01|1998-02-23|1998-04-16|COLLECT COD|AIR|equests wake car
16775|290|21|1|20|23805.80|0.08|0.06|R|F|1993-03-07|1993-01-11|1993-03-15|COLLECT COD|RAIL|riously ironic packages boost
16775|352|17|2|47|58860.45|0.00|0.08|R|F|1992-12-13|1992-12-24|1992-12-28|DELIVER IN PERSON|REG AIR| fluffily f
16775|565|21|3|17|24914.52|0.02|0.02|A|F|1992-12-14|1992-12-26|1992-12-31|NONE|MAIL| of the deposits? carefull
16775|329|4|4|12|14751.84|0.07|0.00|R|F|1992-12-22|1993-01-18|1993-01-06|DELIVER IN PERSON|SHIP|ously regular courts are quick
16800|22|23|1|27|24894.54|0.10|0.06|N|F|1995-06-11|1995-08-30|1995-07-05|TAKE BACK RETURN|RAIL|y ironic instructions nag reg
16800|136|28|2|1|1036.13|0.07|0.03|N|O|1995-06-19|1995-08-01|1995-07-06|DELIVER IN PERSON|TRUCK|ag. slyly regular foxes are fu
16800|104|15|3|43|43176.30|0.07|0.02|N|O|1995-08-24|1995-08-05|1995-08-27|NONE|REG AIR|platelets. regular
16800|42|21|4|30|28261.20|0.02|0.06|N|O|1995-09-11|1995-08-29|1995-09-19|DELIVER IN PERSON|MAIL| quickly dogg
16800|137|18|5|9|9334.17|0.09|0.01|N|O|1995-09-12|1995-07-11|1995-09-21|TAKE BACK RETURN|TRUCK| cajole. e
16801|167|24|1|49|52290.84|0.05|0.00|N|O|1996-10-01|1996-11-26|1996-10-05|DELIVER IN PERSON|MAIL|-ray blithely. bold courts are slyly regul
16801|381|19|2|22|28190.36|0.07|0.03|N|O|1996-12-10|1996-11-20|1996-12-31|NONE|REG AIR|he pending accounts. blithely
16801|568|29|3|5|7342.80|0.02|0.01|N|O|1996-11-10|1996-10-13|1996-11-26|COLLECT COD|RAIL|s. blithel
16801|547|8|4|8|11580.32|0.07|0.08|N|O|1996-09-09|1996-10-22|1996-09-20|NONE|REG AIR|uickly around
16801|431|12|5|8|10651.44|0.09|0.01|N|O|1996-10-28|1996-11-15|1996-11-26|COLLECT COD|MAIL|ng the pending, even attai
16802|449|30|1|5|6747.20|0.03|0.07|N|F|1995-06-17|1995-06-17|1995-07-01|DELIVER IN PERSON|REG AIR|n packages. carefully special somas run 
16802|88|26|2|42|41499.36|0.03|0.06|N|F|1995-06-10|1995-06-18|1995-07-09|DELIVER IN PERSON|FOB|s poach. blithely regular
16802|22|23|3|35|32270.70|0.03|0.06|N|O|1995-07-27|1995-06-05|1995-07-28|TAKE BACK RETURN|TRUCK| regular instructi
16802|496|26|4|42|58652.58|0.03|0.02|N|O|1995-08-14|1995-06-19|1995-08-15|DELIVER IN PERSON|TRUCK|s among the daring packages sle
16802|300|3|5|42|50412.60|0.10|0.02|N|O|1995-08-19|1995-06-03|1995-09-13|DELIVER IN PERSON|SHIP| unusual courts nag e
16802|539|18|6|16|23032.48|0.06|0.03|A|F|1995-05-21|1995-07-16|1995-06-03|DELIVER IN PERSON|MAIL|s across the s
16803|515|18|1|34|48127.34|0.08|0.01|N|O|1995-10-11|1995-11-07|1995-10-12|DELIVER IN PERSON|SHIP|sly even, final ideas. fluffi
16803|408|19|2|26|34018.40|0.09|0.02|N|O|1995-10-13|1995-10-27|1995-11-12|TAKE BACK RETURN|MAIL|ecial accounts. slyly slow acco
16804|264|10|1|4|4657.04|0.01|0.08|A|F|1992-06-04|1992-05-09|1992-06-27|TAKE BACK RETURN|MAIL|platelets. regular accounts boost
16804|404|15|2|17|22174.80|0.04|0.02|A|F|1992-05-17|1992-05-04|1992-05-18|COLLECT COD|REG AIR|quickly silent dependencies 
16804|162|13|3|46|48859.36|0.10|0.08|R|F|1992-07-10|1992-04-16|1992-07-29|TAKE BACK RETURN|REG AIR|hely unusual foxes. carefully final r
16804|81|19|4|13|12754.04|0.03|0.07|R|F|1992-06-13|1992-05-24|1992-06-23|DELIVER IN PERSON|TRUCK|ar dolphins sleep carefully f
16805|102|23|1|26|26054.60|0.04|0.02|N|O|1996-01-05|1996-03-27|1996-01-28|TAKE BACK RETURN|MAIL|e daringly silent theodo
16805|271|18|2|13|15226.51|0.02|0.01|N|O|1996-02-07|1996-03-25|1996-03-02|COLLECT COD|TRUCK|ly over the silent i
16805|477|20|3|48|66118.56|0.07|0.08|N|O|1996-01-04|1996-03-19|1996-01-12|NONE|MAIL|e quickly even pack
16805|497|11|4|2|2794.98|0.00|0.03|N|O|1996-04-27|1996-03-07|1996-05-14|DELIVER IN PERSON|REG AIR|long the close, 
16805|184|14|5|5|5420.90|0.04|0.03|N|O|1996-03-04|1996-02-02|1996-03-12|TAKE BACK RETURN|TRUCK|ully ironic pinto beans use final acco
16805|375|24|6|19|24232.03|0.04|0.07|N|O|1996-01-09|1996-02-22|1996-01-25|TAKE BACK RETURN|RAIL|eas snooze after the unusual pinto
16806|163|14|1|49|52094.84|0.08|0.06|R|F|1993-10-03|1993-09-07|1993-10-21|TAKE BACK RETURN|MAIL| deposits integrate again
16806|513|4|2|29|40991.79|0.04|0.02|A|F|1993-08-18|1993-09-08|1993-08-24|TAKE BACK RETURN|REG AIR| requests? slyly regular courts in
16806|377|18|3|23|29379.51|0.05|0.03|A|F|1993-07-27|1993-08-23|1993-08-26|TAKE BACK RETURN|AIR|ccounts sleep carefu
16806|400|11|4|34|44213.60|0.10|0.05|A|F|1993-10-03|1993-09-04|1993-10-09|NONE|FOB|ly final multipliers
16806|375|13|5|12|15304.44|0.03|0.03|A|F|1993-09-11|1993-07-23|1993-09-22|COLLECT COD|SHIP|xpress instructions at the fluffily bold r
16806|371|12|6|3|3814.11|0.09|0.01|R|F|1993-09-23|1993-08-02|1993-10-06|NONE|MAIL|ithely regular packages was 
16806|44|1|7|36|33985.44|0.08|0.04|A|F|1993-06-26|1993-08-07|1993-07-20|COLLECT COD|RAIL|beans affix quietly according to the blithe
16807|244|5|1|49|56067.76|0.07|0.00|A|F|1992-04-28|1992-03-29|1992-05-18|COLLECT COD|AIR|leep blithely. furiously final r
16807|56|27|2|41|39198.05|0.00|0.02|A|F|1992-05-16|1992-03-29|1992-06-15|DELIVER IN PERSON|TRUCK|carefully pend
16807|535|20|3|5|7177.65|0.07|0.05|R|F|1992-04-14|1992-02-15|1992-04-15|TAKE BACK RETURN|TRUCK|uriously alongside o
16807|309|27|4|23|27813.90|0.06|0.02|A|F|1992-03-07|1992-04-03|1992-03-08|TAKE BACK RETURN|FOB|slyly final instructions. carefully
16832|154|29|1|17|17920.55|0.02|0.08|R|F|1993-04-11|1993-03-03|1993-05-08|TAKE BACK RETURN|RAIL|lar theodolites nag final ac
16833|324|12|1|13|15916.16|0.03|0.00|N|O|1998-01-09|1997-11-17|1998-01-24|COLLECT COD|SHIP|ckages boost blithe
16833|308|30|2|43|51956.90|0.10|0.06|N|O|1997-11-09|1998-01-12|1997-11-22|COLLECT COD|SHIP|regular th
16833|321|13|3|32|39082.24|0.10|0.00|N|O|1997-12-25|1997-12-10|1998-01-08|NONE|REG AIR|equests haggle fluffily bold 
16833|9|10|4|38|34542.00|0.00|0.02|N|O|1997-11-29|1998-01-12|1997-12-12|COLLECT COD|AIR|e. blithely unusual packages detect fi
16833|366|15|5|14|17729.04|0.03|0.00|N|O|1998-01-24|1998-01-05|1998-02-10|COLLECT COD|REG AIR|nusual requ
16833|368|28|6|31|39319.16|0.09|0.08|N|O|1997-10-17|1998-01-01|1997-11-06|COLLECT COD|SHIP|s cajole furiously regular packages
16834|557|3|1|47|68504.85|0.05|0.05|A|F|1994-01-11|1993-12-29|1994-01-18|NONE|RAIL|could have t
16834|129|21|2|5|5145.60|0.06|0.03|A|F|1994-01-30|1993-12-01|1994-02-07|COLLECT COD|REG AIR|uffily about the quickly unusual depos
16834|535|26|3|7|10048.71|0.01|0.04|R|F|1993-11-13|1993-12-04|1993-11-18|NONE|AIR|lly unusual foxes cajole car
16834|336|1|4|12|14835.96|0.10|0.05|A|F|1993-12-23|1993-12-13|1994-01-16|TAKE BACK RETURN|TRUCK|ly around the blithely slow pi
16835|271|18|1|30|35138.10|0.03|0.02|A|F|1994-04-14|1994-04-10|1994-04-24|DELIVER IN PERSON|AIR|nod fluffily arou
16835|548|24|2|34|49250.36|0.08|0.05|R|F|1994-03-17|1994-04-25|1994-04-15|COLLECT COD|RAIL|y after the slyly final excuses. package
16836|549|10|1|25|36238.50|0.05|0.01|A|F|1994-02-01|1993-12-07|1994-02-23|TAKE BACK RETURN|AIR|deposits. furiously close asym
16836|580|11|2|10|14805.80|0.00|0.03|R|F|1994-01-09|1993-11-20|1994-02-03|DELIVER IN PERSON|REG AIR|s. quickly ironic dolphins a
16837|95|6|1|11|10945.99|0.04|0.08|A|F|1995-05-22|1995-03-07|1995-05-24|TAKE BACK RETURN|RAIL|usly final depende
16837|547|28|2|12|17370.48|0.08|0.06|A|F|1995-05-14|1995-03-27|1995-06-06|NONE|MAIL| sleep bli
16838|287|4|1|11|13060.08|0.03|0.01|A|F|1994-06-28|1994-06-14|1994-07-24|NONE|RAIL|ular deposits sleep furiously ar
16838|242|18|2|13|14849.12|0.07|0.06|A|F|1994-07-26|1994-07-08|1994-08-09|NONE|FOB|ost carefully 
16838|101|12|3|7|7007.70|0.04|0.08|A|F|1994-08-18|1994-06-16|1994-09-03|NONE|RAIL|final request
16838|413|24|4|39|51222.99|0.02|0.02|R|F|1994-07-30|1994-07-14|1994-08-01|NONE|MAIL|ccounts use. final p
16838|179|12|5|30|32375.10|0.06|0.07|A|F|1994-06-24|1994-07-23|1994-07-08|DELIVER IN PERSON|REG AIR|yly ironic foxes are quickly. ironically f
16838|520|5|6|19|26989.88|0.00|0.04|A|F|1994-06-06|1994-06-22|1994-06-22|TAKE BACK RETURN|MAIL|uests sublate caref
16839|370|8|1|39|49544.43|0.03|0.04|A|F|1993-09-16|1993-07-05|1993-10-07|DELIVER IN PERSON|REG AIR|ccounts detect alongside of the flu
16839|572|21|2|4|5890.28|0.10|0.06|R|F|1993-08-22|1993-07-31|1993-09-06|DELIVER IN PERSON|FOB| quickly alongside of the fluffily exp
16864|522|25|1|49|69703.48|0.09|0.02|A|F|1993-01-19|1993-01-14|1993-02-08|COLLECT COD|REG AIR|beans haggle fluffily. carefully even gr
16865|53|10|1|25|23826.25|0.06|0.04|N|O|1996-05-21|1996-06-16|1996-06-12|DELIVER IN PERSON|SHIP|nal accounts! slyly final requests
16865|71|21|2|26|25247.82|0.07|0.08|N|O|1996-07-16|1996-06-19|1996-08-01|NONE|MAIL|ccounts nag slyly bold
16866|305|6|1|1|1205.30|0.07|0.02|R|F|1992-05-25|1992-04-05|1992-06-17|NONE|AIR|rhorses haggle about the carefully bold ac
16866|391|2|2|34|43907.26|0.08|0.04|A|F|1992-02-29|1992-04-19|1992-03-17|DELIVER IN PERSON|SHIP|about the finally 
16866|224|27|3|20|22484.40|0.05|0.01|R|F|1992-05-09|1992-03-31|1992-05-28|NONE|SHIP| the pinto
16867|587|14|1|25|37189.50|0.02|0.08|R|F|1992-12-21|1993-01-23|1993-01-13|COLLECT COD|AIR|ounts. enticing requests h
16867|163|14|2|31|32957.96|0.02|0.03|A|F|1992-12-17|1993-01-23|1993-01-04|DELIVER IN PERSON|TRUCK| the idly unusual accounts unwind alongsi
16868|499|29|1|46|64376.54|0.02|0.04|N|O|1998-08-28|1998-09-22|1998-09-06|COLLECT COD|REG AIR|thely regular request
16868|175|2|2|50|53758.50|0.07|0.06|N|O|1998-09-10|1998-09-11|1998-09-25|DELIVER IN PERSON|TRUCK|counts use finally according to the 
16868|473|30|3|36|49444.92|0.03|0.02|N|O|1998-09-12|1998-10-07|1998-10-10|NONE|FOB|quests cajole along the
16869|507|14|1|33|46447.50|0.05|0.06|N|O|1998-03-07|1998-03-23|1998-03-08|NONE|RAIL|sleep slyly. furious
16869|453|4|2|28|37896.60|0.03|0.04|N|O|1998-03-08|1998-03-07|1998-03-26|TAKE BACK RETURN|MAIL|lphins. furiously pending theodo
16869|197|18|3|31|34012.89|0.04|0.03|N|O|1998-04-27|1998-03-28|1998-05-01|NONE|TRUCK|omas. furiously slow packages along
16869|516|7|4|20|28330.20|0.08|0.06|N|O|1998-02-17|1998-04-11|1998-03-10|DELIVER IN PERSON|FOB|nts nag quietly along the bl
16870|283|2|1|36|42598.08|0.08|0.04|R|F|1994-03-16|1994-02-17|1994-03-21|TAKE BACK RETURN|TRUCK|doze. unusual theodolites boost
16870|392|23|2|25|32309.75|0.06|0.00|R|F|1994-04-28|1994-03-20|1994-05-07|DELIVER IN PERSON|MAIL|lithely bo
16870|81|22|3|31|30413.48|0.06|0.02|R|F|1994-01-16|1994-03-13|1994-02-10|TAKE BACK RETURN|AIR|nstructions along the quickly regul
16870|228|3|4|20|22564.40|0.06|0.03|R|F|1994-02-05|1994-02-26|1994-03-07|NONE|TRUCK|ven requests use quickly bold excu
16871|200|4|1|21|23104.20|0.03|0.08|A|F|1994-08-08|1994-09-01|1994-09-07|NONE|RAIL|above the carefully unusual instru
16871|397|18|2|19|24650.41|0.08|0.01|A|F|1994-07-22|1994-10-04|1994-07-31|TAKE BACK RETURN|TRUCK|ts. slyly even reque
16871|351|10|3|22|27529.70|0.06|0.06|A|F|1994-10-02|1994-09-12|1994-10-15|TAKE BACK RETURN|RAIL|bold dependencies. f
16871|336|7|4|30|37089.90|0.10|0.03|R|F|1994-08-08|1994-10-12|1994-08-31|NONE|SHIP|y busy accounts. furiously bol
16896|401|12|1|17|22123.80|0.09|0.06|N|O|1997-08-10|1997-05-25|1997-09-02|DELIVER IN PERSON|REG AIR|instructions. even
16896|360|19|2|7|8822.52|0.04|0.05|N|O|1997-07-23|1997-06-18|1997-08-10|COLLECT COD|RAIL|special pinto beans. pending acco
16896|220|25|3|13|14562.86|0.10|0.07|N|O|1997-07-07|1997-06-01|1997-07-17|TAKE BACK RETURN|MAIL|y regular escapades integrate quickly iro
16896|127|19|4|46|47247.52|0.04|0.01|N|O|1997-07-29|1997-07-04|1997-08-23|DELIVER IN PERSON|AIR|rmanent, special
16896|442|5|5|42|56382.48|0.04|0.07|N|O|1997-07-23|1997-07-04|1997-08-04|DELIVER IN PERSON|MAIL|kages nag. furiously final fo
16897|91|22|1|2|1982.18|0.00|0.07|A|F|1992-09-19|1992-07-24|1992-09-23|DELIVER IN PERSON|SHIP| blithely ironic packages. pendi
16897|382|1|2|35|44883.30|0.05|0.05|R|F|1992-09-22|1992-07-29|1992-10-22|NONE|AIR|efully ironic dependencies against the s
16897|238|27|3|43|48943.89|0.04|0.03|A|F|1992-10-12|1992-08-15|1992-11-09|TAKE BACK RETURN|RAIL| packages cajole slyly ironi
16897|413|24|4|19|24954.79|0.02|0.05|A|F|1992-08-04|1992-07-30|1992-08-08|COLLECT COD|FOB|s. special d
16897|345|4|5|26|32378.84|0.10|0.02|A|F|1992-08-24|1992-08-07|1992-09-12|NONE|SHIP|. pending, pending foxes wake fur
16897|321|22|6|17|20762.44|0.04|0.02|A|F|1992-06-18|1992-08-27|1992-07-04|COLLECT COD|RAIL|kly final instructions. ca
16898|537|16|1|50|71876.50|0.07|0.06|N|O|1996-01-29|1995-12-01|1996-02-23|NONE|MAIL|bold deposits hinder final accounts. slyl
16898|409|20|2|1|1309.40|0.02|0.05|N|O|1995-12-12|1996-01-02|1995-12-17|NONE|TRUCK|ans after the furiously
16899|436|17|1|29|38756.47|0.05|0.02|N|O|1998-09-25|1998-07-27|1998-10-11|NONE|FOB|regular foxes against the
16899|112|3|2|25|25302.75|0.00|0.02|N|O|1998-07-31|1998-08-19|1998-08-25|NONE|SHIP|e above the 
16900|508|29|1|46|64791.00|0.05|0.02|N|O|1998-07-22|1998-08-04|1998-08-01|NONE|RAIL|ven accounts use 
16900|5|13|2|47|42535.00|0.05|0.07|N|O|1998-08-18|1998-07-27|1998-08-31|COLLECT COD|MAIL|nts use alongside of the r
16901|335|24|1|43|53119.19|0.06|0.07|R|F|1994-04-07|1994-02-10|1994-05-02|DELIVER IN PERSON|RAIL|ilent reque
16901|51|16|2|38|36139.90|0.00|0.06|A|F|1994-03-20|1994-01-12|1994-03-22|NONE|TRUCK|gular instructions sleep
16902|37|8|1|13|12181.39|0.02|0.08|N|O|1997-02-03|1997-03-18|1997-02-19|TAKE BACK RETURN|AIR|lphins. even, 
16902|426|19|2|42|55709.64|0.08|0.02|N|O|1997-03-27|1997-02-28|1997-04-06|NONE|REG AIR|ial excuses use. caref
16902|582|5|3|13|19273.54|0.02|0.07|N|O|1997-02-03|1997-04-21|1997-02-05|NONE|REG AIR|y special inst
16902|437|9|4|49|65534.07|0.04|0.02|N|O|1997-03-10|1997-03-19|1997-03-27|TAKE BACK RETURN|RAIL|lly against the slyly even accoun
16903|310|11|1|34|41150.54|0.06|0.08|N|O|1997-08-04|1997-09-26|1997-09-03|NONE|RAIL| across the regular instructions. quick
16903|580|3|2|13|19247.54|0.09|0.00|N|O|1997-09-05|1997-09-06|1997-09-28|DELIVER IN PERSON|REG AIR|counts. furiously 
