PS_PARTKEY | PS_SUPPKEY | PS_AVAILQTY | PS_SUPPLYCOST | PS_COMMENT
595|26|5057|192.13|even excuses. slyly ironic depths nag along the deposits. slyly regular requests grow quickly. carefully pending dependencies haggle slyly around the carefully special deposits. final, sil
595|22|7752|536.14|ously brave accounts across the unusual deposits wake ironically ironic packages. carefully regular deposits after the quic
595|18|3290|170.95|ndencies. slowly regular accounts wake carefully across the furiously special dinos! furiously final requests wake blithely carefully final theodolites. carefully pending pinto beans are
595|14|3878|348.15| requests engage blithely final ideas. blithely regular ideas cajole slyly ironic dinos. doggedly bold packages
596|27|8343|485.43|packages was quickly after the regular deposits. furiously even ideas above the furiously ironic requests nag about the quickly bold pinto beans: platelets hang. quick
596|23|3658|892.44|al theodolites. slyly regular ideas sleep carefully slyly idle asymptotes. fluffily unusual ideas cajole blithely regular accounts. silent, regular instructions are f
596|19|6735|405.70|g! daring, unusual platelets nag carefully above the bold theodolites. blithely unusual platelets sleep. furiously pending p
596|15|2420|582.85|es. instructions wake slyly slyly regular packages; fluffily ironic instructions haggle blith
597|28|6577|940.11| alongside of the ironic requests. blithely quick excuses thrash carefully even requests. final requests nag doggedly regular realms. quickly bold theodolites 
597|24|5327|317.55|e doggedly ironic requests. carefully even requests dete
597|20|7452|582.57|ly express foxes across the blithely express theodolites may sleep furio
597|16|1963|237.05|nto beans haggle. carefully permanent tithes according to the carefully express ideas wake carefully across the regular excuses.
598|29|6443|265.40| blithely ironic instructions. blithely close deposits among the carefully final dolphins detect slyly quietly express ideas. bold dependencies are alongside of
598|25|455|205.83|es. slow packages solve slyly carefully ironic theodolites. slyly r
598|21|666|86.81|posits wake. slyly express pinto beans sleep around the slyly express decoys! furiously quiet requests wake. even, unu
598|17|30|696.54|packages promise carefully carefully pending ideas. slyly bold instructions boost among the carefully regular theodolites. asymptotes between the furiously unusual packages cajole furiou
599|30|9558|668.96|g the final pinto beans. busily even deposits after the enticingly pending accounts boost furio
599|26|8285|613.32|ular warthogs boost carefully furiously permanent asymptotes. quickly unusual pac
599|22|9024|497.80| bold packages. slyly even foxes integrate fluffily slyly regular deposits. blithely iro
599|18|272|19.55|y ironic accounts sleep furiously pending notornis. slyly ironic Tiresias according to the fur
600|1|5324|97.67|en packages haggle according to the final, regular accounts. furiously ironic excuses wake quickly. even packages use according to the bold account
600|27|9175|380.31|r accounts sleep furiously during the even excuses. furi
600|23|5063|507.62|arefully final ideas affix blithely among the carefully silent requests. never even requests run carefully fluffily even foxes. fluffily regular accounts integrate blithe
600|19|7681|290.95|ole carefully express, express accounts. final patterns affix unusual, e
