L_ORDERKEY | L_PARTKEY | L_SUPPKEY | L_LINENUMBER | L_QUANTITY | L_EXTENDEDPRICE | L_DISCOUNT | L_TAX | L_RETURNFLAG | L_LINESTATUS | L_SHIPDATE | L_COMMITDATE | L_RECEIPTDATE | L_SHIPINSTRUCT | L_SHIPMODE | L_COMMENT
10787|403|4|2|42|54742.80|0.06|0.02|N|O|1997-02-15|1997-05-05|1997-03-14|COLLECT COD|AIR|ts are quickly. eve
10787|161|18|3|47|49874.52|0.01|0.07|N|O|1997-04-22|1997-03-19|1997-05-01|TAKE BACK RETURN|REG AIR|ffily bold waters wake express deposits; sp
10787|530|15|4|36|51499.08|0.10|0.07|N|O|1997-04-01|1997-04-11|1997-04-23|COLLECT COD|RAIL|st are. blithely even gifts along t
10787|347|6|5|47|58624.98|0.04|0.00|N|O|1997-06-06|1997-04-25|1997-06-17|COLLECT COD|FOB|eas. instructions wake blith
10787|502|16|6|30|42075.00|0.07|0.05|N|O|1997-05-16|1997-04-03|1997-06-07|DELIVER IN PERSON|MAIL|usual requests wake slyl
10787|594|17|7|28|41848.52|0.02|0.02|N|O|1997-04-30|1997-04-15|1997-05-06|NONE|AIR|ular pinto beans. carefu
10788|153|10|1|22|23169.30|0.00|0.06|N|O|1997-04-18|1997-03-18|1997-05-01|NONE|AIR|y final instructio
10788|46|11|2|27|25543.08|0.01|0.04|N|O|1997-03-06|1997-03-17|1997-03-28|NONE|REG AIR|pinto beans. ironic theo
10788|161|18|3|26|27590.16|0.03|0.01|N|O|1997-03-06|1997-04-13|1997-03-28|NONE|AIR|dolphins. carefully enticing requests 
10788|590|21|4|28|41736.52|0.08|0.02|N|O|1997-05-13|1997-04-10|1997-06-05|TAKE BACK RETURN|SHIP|ake carefully silently bold pa
10789|467|24|1|7|9572.22|0.08|0.00|R|F|1993-09-23|1993-10-24|1993-10-11|NONE|SHIP|y unusual theodolit
10789|53|18|2|36|34309.80|0.08|0.00|R|F|1993-08-25|1993-10-23|1993-09-11|TAKE BACK RETURN|MAIL|alongside of the furiously 
10789|63|1|3|25|24076.50|0.09|0.06|A|F|1993-09-06|1993-10-31|1993-09-12|COLLECT COD|SHIP|tructions nag quickly. slyly silent forge
10789|30|1|4|9|8370.27|0.00|0.08|R|F|1993-12-11|1993-10-11|1993-12-16|NONE|TRUCK|endencies-- blithely f
10789|228|19|5|7|7897.54|0.00|0.07|A|F|1993-08-26|1993-11-11|1993-09-02|COLLECT COD|TRUCK|ncies above the final courts hag
10790|470|21|1|27|37002.69|0.09|0.00|A|F|1994-12-17|1995-01-23|1995-01-15|TAKE BACK RETURN|TRUCK|as. requests 
10790|549|10|2|24|34788.96|0.03|0.03|R|F|1995-01-30|1995-01-29|1995-02-15|TAKE BACK RETURN|FOB|thely. bus
10791|86|27|1|35|34512.80|0.03|0.08|N|O|1995-09-21|1995-10-26|1995-10-04|DELIVER IN PERSON|SHIP|slyly unusual foxes wake entic
10791|523|26|2|24|34164.48|0.07|0.03|N|O|1995-10-08|1995-10-09|1995-10-24|COLLECT COD|AIR|furiously pending dependencies. pinto beans
10791|349|14|3|40|49973.60|0.06|0.03|N|O|1995-08-22|1995-11-02|1995-09-21|NONE|FOB|sly ironic packages. thin deposits ab
10791|279|10|4|23|27123.21|0.09|0.06|N|O|1995-10-29|1995-11-10|1995-11-02|NONE|TRUCK|efully above the ironic, re
10791|471|22|5|8|10971.76|0.10|0.02|N|O|1995-10-06|1995-11-12|1995-10-21|TAKE BACK RETURN|FOB|es about the quickly even
10816|366|26|1|22|27859.92|0.01|0.06|N|O|1996-02-17|1996-02-27|1996-03-10|NONE|MAIL|osits are slyly even packag
10816|481|11|2|14|19340.72|0.08|0.02|N|O|1996-04-25|1996-02-22|1996-05-17|NONE|FOB|ach furiously above the regular sentiments.
10817|67|5|1|4|3868.24|0.06|0.05|N|O|1997-02-26|1997-02-13|1997-03-06|TAKE BACK RETURN|FOB|lithely pending p
10817|413|24|2|39|51222.99|0.00|0.07|N|O|1997-02-23|1997-01-17|1997-02-28|TAKE BACK RETURN|FOB|re fluffily according to the
10817|6|28|3|43|38958.00|0.05|0.05|N|O|1997-04-06|1997-03-04|1997-04-25|DELIVER IN PERSON|REG AIR|ar accounts. express frets affix
10817|174|1|4|33|35447.61|0.03|0.04|N|O|1997-03-04|1997-02-19|1997-03-24|COLLECT COD|FOB|gular requests wake
10817|508|15|5|44|61974.00|0.07|0.03|N|O|1996-12-27|1997-01-08|1997-01-21|TAKE BACK RETURN|REG AIR|de of the fluffily final reque
10818|195|25|1|9|9856.71|0.03|0.08|N|O|1998-06-06|1998-07-22|1998-06-26|DELIVER IN PERSON|SHIP|es-- bravely regular platelets haggle care
10818|312|4|2|45|54553.95|0.08|0.08|N|O|1998-07-26|1998-07-28|1998-08-09|TAKE BACK RETURN|MAIL|heodolites sleep quic
10818|45|10|3|15|14175.60|0.02|0.08|N|O|1998-06-07|1998-06-26|1998-06-19|NONE|MAIL| furiously express a
10818|180|1|4|33|35645.94|0.06|0.03|N|O|1998-08-11|1998-07-30|1998-08-25|TAKE BACK RETURN|AIR|s across the regular pinto beans
10818|315|3|5|38|46181.78|0.06|0.05|N|O|1998-07-03|1998-06-20|1998-07-26|TAKE BACK RETURN|FOB|ven requests. bold, dogged senti
10818|221|24|6|50|56061.00|0.07|0.04|N|O|1998-06-05|1998-07-11|1998-07-03|NONE|RAIL|deas are slyly. even deposits 
10818|415|26|7|8|10523.28|0.10|0.02|N|O|1998-08-23|1998-07-29|1998-09-13|COLLECT COD|MAIL|st furiously final instructions! 
10819|290|7|1|12|14283.48|0.03|0.08|R|F|1993-11-02|1993-11-09|1993-11-04|TAKE BACK RETURN|RAIL|tithes. ironic, special ideas about the
10819|600|23|2|32|48019.20|0.07|0.00|A|F|1993-08-31|1993-10-30|1993-09-26|DELIVER IN PERSON|FOB|ecial theodolites. i
10820|214|3|1|28|31197.88|0.10|0.03|N|O|1996-04-14|1996-01-27|1996-05-01|TAKE BACK RETURN|TRUCK| carefully ironic instructions
10820|44|15|2|37|34929.48|0.09|0.03|N|O|1995-12-29|1996-02-08|1996-01-11|COLLECT COD|REG AIR|s. blithe dep
10820|448|11|3|24|32362.56|0.02|0.07|N|O|1996-03-17|1996-03-09|1996-04-09|NONE|TRUCK|rets. requests affix f
10820|511|20|4|26|36699.26|0.01|0.02|N|O|1996-03-15|1996-02-17|1996-03-26|DELIVER IN PERSON|FOB|l requests wake-- 
10820|255|16|5|21|24260.25|0.01|0.04|N|O|1996-01-28|1996-02-28|1996-02-08|DELIVER IN PERSON|REG AIR|ly final theodol
10820|201|1|6|16|17619.20|0.05|0.01|N|O|1996-04-04|1996-03-16|1996-04-25|NONE|RAIL|st the fluffily even accoun
10820|464|15|7|2|2728.92|0.06|0.08|N|O|1996-03-20|1996-03-17|1996-04-15|COLLECT COD|RAIL|t to use furious
10821|490|27|1|46|63962.54|0.09|0.07|N|O|1996-07-18|1996-06-19|1996-07-23|COLLECT COD|MAIL|hely according to the sl
10821|375|5|2|47|59942.39|0.01|0.07|N|O|1996-07-31|1996-07-28|1996-08-28|DELIVER IN PERSON|MAIL| bold ideas. fluffily
10821|221|26|3|33|37000.26|0.05|0.05|N|O|1996-08-02|1996-07-11|1996-08-26|TAKE BACK RETURN|REG AIR|posits. final instructions about th
10822|296|27|1|10|11962.90|0.03|0.05|A|F|1994-02-23|1994-02-08|1994-03-09|TAKE BACK RETURN|RAIL|ully regular requests. theodolites amon
10823|204|25|1|32|35334.40|0.06|0.04|A|F|1992-07-03|1992-08-24|1992-07-17|TAKE BACK RETURN|AIR|s grow about the ideas. s
10823|189|10|2|40|43567.20|0.01|0.00|R|F|1992-09-01|1992-09-07|1992-09-21|NONE|SHIP|gular, regular
10848|208|25|1|41|45436.20|0.01|0.04|N|O|1997-01-31|1996-12-28|1997-02-12|TAKE BACK RETURN|TRUCK|usual excuses.
10849|65|24|1|33|31846.98|0.01|0.06|N|O|1997-05-08|1997-03-03|1997-05-20|COLLECT COD|TRUCK|refully expr
10849|477|20|2|38|52343.86|0.10|0.03|N|O|1997-05-26|1997-03-26|1997-06-03|COLLECT COD|MAIL|foxes. express fo
10849|264|25|3|2|2328.52|0.03|0.00|N|O|1997-04-16|1997-04-08|1997-05-16|COLLECT COD|RAIL|osits affix idly pending instructions
10849|476|11|4|50|68823.50|0.06|0.06|N|O|1997-02-01|1997-03-20|1997-02-24|NONE|AIR| unusual, thin sentiments. fu
10849|251|27|5|50|57562.50|0.04|0.00|N|O|1997-05-13|1997-04-15|1997-05-17|TAKE BACK RETURN|MAIL| final pinto beans u
10849|179|6|6|39|42087.63|0.02|0.00|N|O|1997-04-09|1997-04-30|1997-04-16|DELIVER IN PERSON|REG AIR|requests are about t
10850|390|28|1|9|11613.51|0.06|0.02|N|O|1996-11-25|1996-12-19|1996-12-04|COLLECT COD|FOB|ular deposits. packages am
10850|181|11|2|1|1081.18|0.07|0.05|N|O|1996-12-11|1996-11-20|1997-01-09|DELIVER IN PERSON|REG AIR|ironic packages sleep 
10850|144|25|3|15|15662.10|0.06|0.04|N|O|1996-11-23|1996-10-25|1996-12-02|TAKE BACK RETURN|SHIP|equests boost platelets. i
10850|367|8|4|41|51961.76|0.03|0.00|N|O|1996-11-29|1996-10-29|1996-12-12|NONE|MAIL| slyly silent excuses affix slyly accordin
10850|569|30|5|1|1469.56|0.04|0.02|N|O|1996-09-27|1996-11-24|1996-10-02|DELIVER IN PERSON|FOB|unts. quickly regular warthogs thras
10851|23|1|1|4|3692.08|0.06|0.04|R|F|1994-06-27|1994-06-12|1994-07-19|NONE|FOB|gular tithes. unusual deposits h
10851|209|26|2|33|36603.60|0.07|0.05|R|F|1994-06-16|1994-07-01|1994-07-08|DELIVER IN PERSON|AIR|tions should have to sleep fluffil
10851|436|8|3|18|24055.74|0.00|0.04|R|F|1994-05-01|1994-06-15|1994-05-09|TAKE BACK RETURN|TRUCK|uffily unusual platelets slee
10851|514|29|4|29|41020.79|0.01|0.02|A|F|1994-05-18|1994-06-26|1994-05-21|NONE|MAIL|le. ironic dependencie
10851|277|24|5|27|31786.29|0.05|0.04|R|F|1994-04-12|1994-06-14|1994-04-18|DELIVER IN PERSON|MAIL|furiously instructions. deposits a
10851|82|23|6|18|17677.44|0.04|0.05|R|F|1994-07-06|1994-07-01|1994-07-31|NONE|AIR|pendencies. slyly regular 
10851|202|2|7|35|38577.00|0.00|0.07|R|F|1994-06-27|1994-06-04|1994-07-22|COLLECT COD|REG AIR|sly unusual dep
10852|479|22|1|31|42763.57|0.03|0.07|A|F|1994-01-15|1994-01-14|1994-02-09|TAKE BACK RETURN|MAIL| accounts haggle quickly. carefully br
10852|466|23|2|11|15031.06|0.10|0.00|R|F|1994-01-24|1993-12-01|1994-02-07|DELIVER IN PERSON|MAIL|packages wake 
10852|224|27|3|39|43844.58|0.02|0.06|A|F|1993-12-03|1994-01-12|1993-12-07|DELIVER IN PERSON|MAIL|ly final request
10852|257|3|4|35|40503.75|0.07|0.00|A|F|1993-12-17|1993-11-26|1994-01-03|TAKE BACK RETURN|MAIL| according to the requests. careful
10852|590|17|5|43|64095.37|0.01|0.02|A|F|1993-12-10|1993-12-27|1993-12-26|TAKE BACK RETURN|RAIL|r courts? p
10852|40|5|6|23|21620.92|0.03|0.01|A|F|1993-12-11|1993-12-29|1994-01-02|COLLECT COD|TRUCK|nts are. ev
10853|447|19|1|14|18864.16|0.02|0.04|R|F|1994-01-27|1994-03-28|1994-02-07|NONE|SHIP|regular packages. slyly bold asympt
10853|486|30|2|21|29116.08|0.03|0.02|A|F|1994-01-31|1994-04-01|1994-02-21|DELIVER IN PERSON|SHIP|ithely fluffi
10853|193|14|3|12|13118.28|0.10|0.04|A|F|1994-02-10|1994-03-19|1994-03-11|NONE|RAIL|eful platelets. even, final deposits cajo
10854|236|9|1|3|3408.69|0.08|0.05|N|O|1998-08-11|1998-07-30|1998-08-17|DELIVER IN PERSON|AIR|ing to the ironic, final foxes. special ac
10855|2|10|1|38|34276.00|0.10|0.06|N|O|1997-07-23|1997-09-17|1997-08-22|COLLECT COD|RAIL|ross the slyly regular packages. even
10855|454|5|2|36|48760.20|0.08|0.00|N|O|1997-10-07|1997-08-17|1997-10-27|DELIVER IN PERSON|RAIL|old packages. idle depende
10855|6|28|3|46|41676.00|0.02|0.03|N|O|1997-10-15|1997-09-27|1997-10-18|COLLECT COD|RAIL|y silent packages cajole at the sly
10855|528|7|4|11|15713.72|0.00|0.00|N|O|1997-09-24|1997-09-10|1997-10-01|COLLECT COD|REG AIR|ias. furiously bold instru
10855|10|18|5|27|24570.27|0.09|0.05|N|O|1997-09-17|1997-09-22|1997-09-23|TAKE BACK RETURN|REG AIR|ctions. quick
10855|457|8|6|8|10859.60|0.07|0.05|N|O|1997-08-09|1997-09-17|1997-08-26|TAKE BACK RETURN|TRUCK| hinder blithely. furiously special a
10855|423|25|7|41|54260.22|0.09|0.05|N|O|1997-09-21|1997-09-19|1997-10-04|COLLECT COD|AIR|lly regular request
10880|253|29|1|25|28831.25|0.09|0.01|R|F|1992-06-22|1992-07-31|1992-07-02|COLLECT COD|REG AIR|arefully alongside of the caref
10881|381|30|1|15|19220.70|0.00|0.08|R|F|1994-06-01|1994-03-29|1994-06-14|TAKE BACK RETURN|SHIP|en platelets haggle after th
10881|406|17|2|15|19596.00|0.09|0.00|A|F|1994-04-08|1994-04-27|1994-04-22|DELIVER IN PERSON|AIR|dugouts boost against the
10881|266|27|3|11|12828.86|0.06|0.07|A|F|1994-03-01|1994-04-11|1994-03-02|DELIVER IN PERSON|FOB|ending pinto 
10881|240|15|4|19|21664.56|0.01|0.01|A|F|1994-02-24|1994-04-26|1994-03-08|TAKE BACK RETURN|REG AIR|es haggle slyly. carefully final exc
10881|293|24|5|32|38185.28|0.01|0.08|A|F|1994-05-19|1994-04-01|1994-05-29|COLLECT COD|FOB|beans print sl
10881|209|26|6|46|51023.20|0.02|0.01|R|F|1994-03-20|1994-04-02|1994-03-26|NONE|SHIP|sits wake quick
10881|156|13|7|7|7393.05|0.00|0.05|A|F|1994-06-09|1994-03-29|1994-06-25|COLLECT COD|AIR|ctions haggle slyly ironic platelets. bli
10882|290|21|1|37|44040.73|0.05|0.02|N|O|1998-07-18|1998-07-23|1998-08-11|COLLECT COD|AIR| unusual requests affi
10882|157|2|2|1|1057.15|0.08|0.00|N|O|1998-07-06|1998-07-14|1998-07-10|TAKE BACK RETURN|REG AIR|ole carefully permanently eve
10882|59|8|3|1|959.05|0.06|0.02|N|O|1998-06-21|1998-08-10|1998-07-07|TAKE BACK RETURN|FOB|te alongside of the even accounts. excuses 
10882|97|8|4|3|2991.27|0.02|0.05|N|O|1998-08-09|1998-08-05|1998-08-28|NONE|FOB|inal, unusual depos
10882|588|11|5|16|23817.28|0.00|0.04|N|O|1998-08-25|1998-08-18|1998-09-22|TAKE BACK RETURN|REG AIR|, special somas s
10883|152|3|1|47|49451.05|0.06|0.04|N|O|1998-05-17|1998-04-04|1998-06-01|DELIVER IN PERSON|SHIP|ven requests. flu
10883|369|7|2|19|24117.84|0.06|0.05|N|O|1998-04-22|1998-04-07|1998-05-01|DELIVER IN PERSON|TRUCK| accounts sleep carefully-- furiously un
10883|502|2|3|9|12622.50|0.10|0.05|N|O|1998-03-04|1998-03-08|1998-04-02|DELIVER IN PERSON|MAIL|ickly. pending, final th
10883|174|25|4|14|15038.38|0.07|0.01|N|O|1998-03-02|1998-04-18|1998-03-08|DELIVER IN PERSON|RAIL|nic packages maintain. r
10884|418|9|1|17|22412.97|0.01|0.07|A|F|1995-02-02|1995-02-02|1995-02-27|COLLECT COD|FOB|counts cajole q
10884|312|17|2|32|38793.92|0.06|0.07|A|F|1994-12-30|1995-01-03|1995-01-09|DELIVER IN PERSON|REG AIR|ost quickly
10884|67|5|3|21|20308.26|0.03|0.06|R|F|1995-01-13|1995-01-16|1995-02-03|DELIVER IN PERSON|MAIL|deposits against 
10884|245|21|4|1|1145.24|0.05|0.00|R|F|1995-01-08|1995-01-29|1995-01-24|COLLECT COD|FOB|y final requests. fi
10884|453|10|5|8|10827.60|0.01|0.00|R|F|1995-01-19|1995-01-12|1995-02-13|DELIVER IN PERSON|FOB|erns along the blithely express instru
10884|334|29|6|50|61716.50|0.00|0.03|R|F|1995-01-15|1994-12-27|1995-01-18|NONE|MAIL|uses integrate slyly fur
10884|384|14|7|46|59081.48|0.09|0.03|A|F|1994-12-14|1995-01-16|1994-12-23|COLLECT COD|FOB|ssly furiously ironic dep
10885|589|16|1|22|32770.76|0.01|0.05|N|O|1998-05-29|1998-07-13|1998-06-04|NONE|AIR|tegrate fluffily ironic accounts. quickl
10885|204|21|2|36|39751.20|0.01|0.01|N|O|1998-05-09|1998-06-21|1998-06-02|NONE|MAIL|thely even asymptotes nag furio
10885|426|10|3|9|11937.78|0.04|0.00|N|O|1998-05-27|1998-05-22|1998-06-04|DELIVER IN PERSON|REG AIR|nding accounts; slyl
10885|402|13|4|45|58608.00|0.09|0.05|N|O|1998-04-22|1998-05-25|1998-05-07|NONE|MAIL|cial, even theodolit
10885|575|28|5|47|69351.79|0.00|0.04|N|O|1998-05-01|1998-07-16|1998-05-28|TAKE BACK RETURN|REG AIR| the pending packages haggle asymptot
10886|234|25|1|50|56711.50|0.03|0.02|A|F|1994-12-16|1994-11-18|1995-01-10|COLLECT COD|FOB|elets serve slyly about the accounts
10886|342|7|2|42|52178.28|0.05|0.00|R|F|1994-11-18|1994-11-02|1994-12-03|COLLECT COD|AIR|dependencies haggle quickly along t
10886|138|22|3|36|37372.68|0.02|0.06|R|F|1994-10-21|1994-10-16|1994-10-24|DELIVER IN PERSON|AIR|nts sleep blithely. id
10886|443|27|4|12|16121.28|0.07|0.08|A|F|1994-10-27|1994-10-29|1994-10-30|NONE|TRUCK|ackages. fi
10886|239|14|5|21|23923.83|0.03|0.03|R|F|1994-10-27|1994-11-13|1994-11-14|DELIVER IN PERSON|FOB| across th
10886|111|22|6|21|21233.31|0.06|0.08|R|F|1994-09-03|1994-09-26|1994-09-11|COLLECT COD|SHIP|ternes along the ironic r
10886|511|20|7|13|18349.63|0.06|0.05|R|F|1994-10-11|1994-11-04|1994-11-08|COLLECT COD|TRUCK|l sauternes. ideas wake
10887|471|28|1|36|49372.92|0.05|0.00|N|O|1995-08-17|1995-07-09|1995-09-07|DELIVER IN PERSON|SHIP|blithely ironic packages cajole caref
10912|383|21|1|26|33367.88|0.02|0.08|N|O|1996-12-30|1997-03-06|1997-01-24|NONE|MAIL|nts. regular packages promise care
10912|520|5|2|12|17046.24|0.07|0.00|N|O|1997-03-15|1997-02-06|1997-03-20|DELIVER IN PERSON|RAIL|lyly about the furiously ev
10912|115|26|3|37|37559.07|0.02|0.08|N|O|1997-03-05|1997-03-23|1997-03-30|COLLECT COD|AIR|e after the express accounts.
10912|270|16|4|48|56172.96|0.03|0.02|N|O|1997-04-06|1997-02-03|1997-05-01|TAKE BACK RETURN|REG AIR|r accounts detect slyly
10912|575|2|5|31|45742.67|0.10|0.00|N|O|1997-03-30|1997-02-25|1997-04-05|NONE|FOB|ar, regular requests w
10912|502|23|6|4|5610.00|0.07|0.06|N|O|1997-03-03|1997-02-15|1997-03-18|COLLECT COD|SHIP|. regular deposits engage over 
10913|201|1|1|27|29732.40|0.10|0.02|A|F|1993-03-23|1993-04-26|1993-04-10|TAKE BACK RETURN|AIR|blithely special, ironic 
10913|291|8|2|18|21443.22|0.08|0.03|R|F|1993-02-26|1993-04-30|1993-03-24|TAKE BACK RETURN|TRUCK|fully carefully pending acco
10913|286|19|3|30|35588.40|0.09|0.08|R|F|1993-02-19|1993-04-25|1993-02-27|DELIVER IN PERSON|RAIL|requests nag carefully. ruthle
10914|461|4|1|19|25867.74|0.09|0.03|R|F|1995-02-26|1995-04-01|1995-03-07|COLLECT COD|REG AIR|l packages. pinto beans eat. f
10914|177|10|2|28|30160.76|0.07|0.04|R|F|1995-03-24|1995-03-06|1995-04-08|TAKE BACK RETURN|AIR|cajole quickly. bli
10914|533|6|3|13|18635.89|0.05|0.02|R|F|1995-04-24|1995-03-28|1995-05-20|NONE|TRUCK|ever. ironic, bold ideas boost
10914|569|20|4|32|47025.92|0.03|0.07|R|F|1995-02-28|1995-02-27|1995-03-07|DELIVER IN PERSON|TRUCK| blithely exp
10914|433|26|5|24|32002.32|0.05|0.06|A|F|1995-04-28|1995-03-27|1995-05-11|DELIVER IN PERSON|TRUCK|riously express pack
10914|169|14|6|24|25659.84|0.04|0.01|A|F|1995-04-21|1995-04-03|1995-04-26|NONE|REG AIR|ans sleep slyly along
10915|275|24|1|2|2350.54|0.00|0.05|R|F|1993-12-30|1994-01-28|1994-01-02|COLLECT COD|AIR| ruthless p
10915|216|21|2|6|6697.26|0.09|0.05|R|F|1993-11-30|1994-01-14|1993-12-05|TAKE BACK RETURN|SHIP| print carefully unusual
10915|232|7|3|30|33966.90|0.04|0.02|A|F|1994-01-07|1994-01-19|1994-01-23|NONE|AIR|refully express pinto beans-- ironi
10915|195|16|4|22|24094.18|0.07|0.01|A|F|1994-02-20|1993-12-28|1994-02-25|DELIVER IN PERSON|SHIP|ites use ab
10915|292|11|5|44|52460.76|0.00|0.02|A|F|1994-02-22|1993-12-21|1994-03-10|COLLECT COD|MAIL|the carefully regular mu
10916|547|23|1|39|56454.06|0.00|0.08|N|O|1995-07-02|1995-05-17|1995-07-13|COLLECT COD|MAIL|quickly bold packages 
10916|584|7|2|33|48991.14|0.09|0.02|R|F|1995-04-17|1995-05-04|1995-04-25|DELIVER IN PERSON|AIR|t the even frets. final instructions caj
10916|322|14|3|32|39114.24|0.08|0.07|N|F|1995-06-13|1995-05-28|1995-07-02|NONE|TRUCK|ometimes blithe
10916|116|27|4|30|30483.30|0.01|0.02|R|F|1995-05-15|1995-04-26|1995-06-06|COLLECT COD|RAIL| blithely regular requests! closely blith
10916|44|1|5|34|32097.36|0.05|0.05|N|F|1995-06-10|1995-05-27|1995-07-07|NONE|SHIP|platelets along the special 
10916|160|11|6|2|2120.32|0.01|0.00|A|F|1995-05-21|1995-04-14|1995-05-25|DELIVER IN PERSON|SHIP|wake according
10916|527|18|7|10|14275.20|0.09|0.05|N|O|1995-06-21|1995-05-28|1995-07-06|NONE|MAIL|cally final ac
10917|58|29|1|15|14370.75|0.01|0.01|R|F|1992-03-23|1992-03-31|1992-04-12|DELIVER IN PERSON|AIR|pite the slyly final p
10917|169|26|2|1|1069.16|0.05|0.02|A|F|1992-06-09|1992-04-30|1992-06-10|COLLECT COD|MAIL|usly regular dolphins. packages 
10917|450|1|3|18|24308.10|0.09|0.08|A|F|1992-03-12|1992-04-18|1992-04-08|DELIVER IN PERSON|AIR| doubt furiously carefully regula
10917|378|16|4|45|57526.65|0.07|0.02|A|F|1992-04-10|1992-04-07|1992-04-14|TAKE BACK RETURN|REG AIR|deposits solve furiously. blithely final 
10917|588|7|5|19|28283.02|0.05|0.04|A|F|1992-04-17|1992-04-14|1992-04-29|DELIVER IN PERSON|SHIP|iously final deposits are after the qu
10918|94|15|1|8|7952.72|0.09|0.06|N|O|1996-02-13|1995-11-29|1996-03-03|NONE|AIR|the furious
10918|197|1|2|46|50470.74|0.05|0.04|N|O|1995-11-30|1995-12-27|1995-12-19|COLLECT COD|SHIP|s. regular accounts throughout the p
10919|410|11|1|45|58968.45|0.05|0.04|A|F|1993-07-04|1993-05-29|1993-07-15|COLLECT COD|SHIP|telets across the
10944|251|12|1|11|12663.75|0.05|0.05|N|O|1996-01-14|1995-12-28|1996-02-05|NONE|SHIP|ourts. deposits nag blithely at the accou
10944|228|17|2|41|46257.02|0.07|0.07|N|O|1995-12-03|1996-02-03|1995-12-14|DELIVER IN PERSON|FOB|egularly bold deposits
10944|3|11|3|34|30702.00|0.01|0.06|N|O|1995-12-02|1995-12-20|1995-12-03|COLLECT COD|RAIL|ording to the blithely silent accounts. sly
10944|110|11|4|9|9090.99|0.05|0.00|N|O|1996-02-21|1996-01-29|1996-02-27|COLLECT COD|RAIL|ly regular packages! carefu
10945|540|1|1|28|40335.12|0.06|0.07|A|F|1992-02-13|1992-03-30|1992-02-25|TAKE BACK RETURN|REG AIR|egular packages haggle. slyly i
10945|79|20|2|35|34267.45|0.06|0.06|A|F|1992-02-19|1992-03-13|1992-03-14|COLLECT COD|AIR| carefully even theodolites.
10945|466|17|3|17|23229.82|0.09|0.01|A|F|1992-01-28|1992-02-13|1992-02-22|NONE|FOB|telets use slyly according to the furi
10945|45|24|4|49|46306.96|0.08|0.01|R|F|1992-02-18|1992-03-06|1992-03-07|DELIVER IN PERSON|RAIL|fully furiously even theodolites. quickly
10945|594|21|5|5|7472.95|0.04|0.06|R|F|1992-03-19|1992-02-24|1992-04-12|NONE|TRUCK|iously unusual ideas haggle slyly. ironi
10946|347|24|1|43|53635.62|0.08|0.05|N|O|1997-05-11|1997-06-09|1997-05-19|NONE|SHIP|ole furiously. bold packages slee
10946|222|13|2|30|33666.60|0.04|0.02|N|O|1997-06-26|1997-05-10|1997-07-18|COLLECT COD|RAIL|es. carefully pending instru
10946|501|1|3|20|28030.00|0.10|0.06|N|O|1997-03-30|1997-05-23|1997-04-01|NONE|RAIL|uthless ideas wak
10946|535|8|4|39|55985.67|0.01|0.07|N|O|1997-05-29|1997-05-25|1997-06-03|DELIVER IN PERSON|AIR|ns. slyly special pint
10946|518|27|5|48|68088.48|0.06|0.03|N|O|1997-05-10|1997-05-20|1997-06-04|TAKE BACK RETURN|TRUCK|riously fi
10946|541|22|6|39|56220.06|0.04|0.02|N|O|1997-05-30|1997-06-01|1997-06-09|COLLECT COD|FOB|nusual inst
10947|504|18|1|21|29494.50|0.07|0.04|N|O|1996-01-14|1996-03-28|1996-01-25|TAKE BACK RETURN|MAIL|dogged requests. slyly even plate
10947|411|2|2|1|1311.41|0.05|0.03|N|O|1996-02-20|1996-03-24|1996-02-23|DELIVER IN PERSON|TRUCK|the carefully final requests
10947|333|10|3|42|51799.86|0.05|0.02|N|O|1996-05-06|1996-02-07|1996-05-16|TAKE BACK RETURN|SHIP|pinto beans sleep fluffily against the p
10947|175|2|4|43|46232.31|0.09|0.05|N|O|1996-04-07|1996-04-02|1996-04-23|TAKE BACK RETURN|REG AIR|y. carefully final accounts sleep fluff
10948|12|13|1|44|40128.44|0.09|0.01|A|F|1992-10-24|1992-10-16|1992-11-01|TAKE BACK RETURN|SHIP|leep blithely deposits. foxes n
10948|472|23|2|49|67251.03|0.05|0.06|A|F|1992-11-25|1992-09-16|1992-12-14|DELIVER IN PERSON|FOB|y along the quickly bold a
10948|513|16|3|43|60780.93|0.01|0.08|R|F|1992-10-27|1992-11-09|1992-11-19|DELIVER IN PERSON|TRUCK| special requests
10948|446|9|4|27|36353.88|0.01|0.06|A|F|1992-10-09|1992-10-31|1992-10-24|NONE|AIR|ver the slyly regular dependencies nag b
10949|75|4|1|24|23401.68|0.10|0.07|A|F|1994-05-13|1994-06-06|1994-06-12|TAKE BACK RETURN|SHIP|yly unusual theodolites? deposits sleep fl
10949|28|29|2|19|17632.38|0.01|0.07|R|F|1994-07-13|1994-06-10|1994-07-16|NONE|AIR|deposits. blithely special requests sle
10949|226|1|3|39|43922.58|0.02|0.05|R|F|1994-05-26|1994-06-01|1994-06-23|DELIVER IN PERSON|MAIL|owly about the regular, regu
10950|421|23|1|29|38321.18|0.00|0.00|N|O|1997-08-01|1997-08-25|1997-08-14|NONE|REG AIR|ts haggle ruthlessly depos
10951|308|13|1|26|31415.80|0.02|0.08|R|F|1993-02-10|1993-01-31|1993-02-12|TAKE BACK RETURN|SHIP|ctions promise blithely ironic packages.
